[*] Binary protection state of iwcontrol

  
  	No RELRO       No Canary found   NX disabled  No PIE       No RPATH     No RUNPATH   No Symbols


[*] Function fprintf tear down of iwcontrol

    ; assembly                               | /* r2dec pseudo code output */
    0x00402768 lw t9, -0x7e90(gp)            |         t9 = sym.imp.getpid;
    0x0040276c jalr t9                       |         t9 ();
    0x00402770 nop                           |         
    0x00402774 addiu a1, zero, 0x18          |         a1 = 0x18;
    0x00402778 lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x0040277c lw a0, -0x63c0(s0)            |         a0 = *((s0 - 6384));
    0x00402780 lw t9, -0x7fc4(gp)            |         t9 = sym.imp.fcntl;
    0x00402784 move a2, v0                   |         a2 = v0;
    0x00402788 jalr t9                       |         t9 ();
    0x0040278c lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x00402790 lw a0, -0x63c0(s0)            |         a0 = *((s0 - 6384));
    0x00402794 lw t9, -0x7fc4(gp)            |         t9 = sym.imp.fcntl;
    0x00402798 addiu a1, zero, 3             |         a1 = 3;
    0x0040279c jalr t9                       |         t9 ();
    0x004027a0 addiu a1, zero, 4             |         a1 = 4;
    0x004027a4 lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x004027a8 lw a0, -0x63c0(s0)            |         a0 = *((s0 - 6384));
    0x004027ac lw t9, -0x7fc4(gp)            |         t9 = sym.imp.fcntl;
    0x004027b0 ori a2, v0, 0x1000            |         a2 = v0 | 0x1000;
    0x004027b4 jalr t9                       |         t9 ();
                                             | label_14:
    0x004027b8 lw gp, 0x10(sp)               |         gp = *(var_10h);
                                             | label_13:
    0x004027bc lw v0, -0x6fb0(fp)            |         v0 = *((fp - 7148));
    0x004027c0 addiu s2, s2, 1               |         s2++;
    0x004027c4 slt v0, s2, v0                |         v0 = (s2 < v0) ? 1 : 0;
    0x004027c8 addiu s3, s3, 0x14            |         s3 += 0x14;
    0x004027cc bnez v0, 0x4025f0             |         
                                             |     } while (v0 != 0);
                                             |     do {
                                             | label_12:
    0x004027d0 lw t9, -0x7e70(gp)            |         t9 = sym.imp.pause;
    0x004027d4 jalr t9                       |         t9 ();
    0x004027d8 nop                           |         
    0x004027dc lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x004027e0 b 0x4027d0                    |         
                                             |     } while (1);
    0x004027e4 nop                           |     
                                             |     do {
                                             | label_11:
    0x004027e8 lw t9, -0x7f0c(gp)            |         t9 = sym.RequestEvent;
    0x004027ec addiu a0, zero, 0x16          |         a0 = 0x16;
    0x004027f0 jalr t9                       |         t9 ();
    0x004027f4 lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x004027f8 lw t9, -0x7ec0(gp)            |         t9 = sym.imp.sleep;
    0x004027fc addiu a0, zero, 1             |         a0 = 1;
    0x00402800 jalr t9                       |         t9 ();
    0x00402804 lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x00402808 b 0x4027e8                    |         
                                             |     } while (1);
    0x0040280c nop                           |     
                                             | }
    ; assembly                               | /* r2dec pseudo code output */
                                             | /* /logs/firmware/unblob_extracted/firmware_extract/1180160-3904000.squashfs_v4_le_extract/bin/iwcontrol @ 0x406de0 */
                                             | #include <stdint.h>
                                             |  
    ; (fcn) sym.imp.__uClibc_main ()         | void uClibc_main () {
    0x00406de0 lw t9, -0x7ff0(gp)            |     t9 = *((gp - 8188));
    0x00406de4 move t7, ra                   |     t7 = ra;
    0x00406de8 addiu t8, zero, 0x33          |     t8 = 0x33;
    0x00406dec jalr t9                       |     t9 ();
                                             | }
    ; assembly                               | /* r2dec pseudo code output */
                                             | /* /logs/firmware/unblob_extracted/firmware_extract/1180160-3904000.squashfs_v4_le_extract/bin/iwcontrol @ 0x4060f0 */
                                             | #include <stdint.h>
                                             |  
    ; (fcn) sym.check_addr_type ()           | void check_addr_type () {
    0x004060f0 lui gp, 5                     |     
    0x004060f4 addiu gp, gp, -0x5060         |     
    0x004060f8 addu gp, gp, t9               |     gp += t9;
    0x004060fc addiu sp, sp, -0x48           |     
    0x00406100 sw ra, 0x40(sp)               |     *(var_40h) = ra;
    0x00406104 sw s1, 0x3c(sp)               |     *(var_3ch) = s1;
    0x00406108 sw s0, 0x38(sp)               |     *(var_38h) = s0;
    0x0040610c sw gp, 0x10(sp)               |     *(var_10h) = gp;
    0x00406110 addiu a2, zero, 0x10          |     a2 = 0x10;
    0x00406114 lw t9, -0x7f10(gp)            |     t9 = sym.imp.strncpy;
    0x00406118 move s1, a0                   |     s1 = a0;
    0x0040611c addiu a0, sp, 0x18            |     a0 = sp + 0x18;
    0x00406120 move s0, a1                   |     s0 = a1;
    0x00406124 jalr t9                       |     t9 ();
    0x00406128 addiu a2, sp, 0x18            |     a2 = sp + 0x18;
    0x0040612c lw gp, 0x10(sp)               |     gp = *(var_10h);
    0x00406130 ori a1, zero, 0x8915          |     a1 = 0x8915;
    0x00406134 lw t9, -0x7e6c(gp)            |     t9 = sym.imp.ioctl;
    0x00406138 move a0, s1                   |     a0 = s1;
    0x0040613c jalr t9                       |     t9 ();
    0x00406140 move a2, s0                   |     a2 = s0;
    0x00406144 lw gp, 0x10(sp)               |     gp = *(var_10h);
[31m    0x00406148 lw t9, -0x7ef0(gp)            |     t9 = sym.imp.fprintf;[0m
    0x0040614c lw a1, -0x7fe0(gp)            |     a1 = *((gp - 8184));
    0x00406150 move a3, t9                   |     a3 = t9;
                                             |     /* esilref: 'Interface &s doesn't support IP addresses
' */
    0x00406154 addiu a1, a1, -0x7db0         |     a1 += -0x7db0;
                                             |     if (v0 >= 0) {
    0x00406158 bltz v0, 0x406170             |         
    0x0040615c lhu v1, 0x28(sp)              |         v1 = *(var_28h);
    0x00406160 addiu v0, zero, 2             |         v0 = 2;
    0x00406164 lw t9, -0x7f10(gp)            |         t9 = sym.imp.strncpy;
    0x00406168 addiu a0, sp, 0x18            |         a0 = sp + 0x18;
                                             |         if (v1 == v0) {
    0x0040616c beq v1, v0, 0x406180          |             goto label_0;
                                             |         }
                                             |     }
    0x00406170 lw v0, -0x7f6c(gp)            |     v0 = *((gp - 8155));
    0x00406174 lw a0, (v0)                   |     a0 = *(v0);
    0x00406178 move t9, a3                   |     t9 = a3;
    0x0040617c b 0x4061d8                    |     goto label_1;
                                             | label_0:
    0x00406180 move a1, s0                   |     a1 = s0;
    0x00406184 addiu a2, zero, 0x10          |     a2 = 0x10;
    0x00406188 jalr t9                       |     t9 ();
    0x0040618c move a0, s1                   |     a0 = s1;
    0x00406190 lw gp, 0x10(sp)               |     gp = *(var_10h);
    0x00406194 ori a1, zero, 0x8927          |     a1 = 0x8927;
    0x00406198 lw t9, -0x7e6c(gp)            |     t9 = sym.imp.ioctl;
    0x0040619c addiu a2, sp, 0x18            |     a2 = sp + 0x18;
    0x004061a0 jalr t9                       |     t9 ();
    0x004061a4 move a2, s0                   |     a2 = s0;
    0x004061a8 lw gp, 0x10(sp)               |     gp = *(var_10h);
    0x004061ac move a0, zero                 |     a0 = 0;
    0x004061b0 lw a1, -0x7fe0(gp)            |     a1 = *((gp - 8184));
[31m    0x004061b4 lw t9, -0x7ef0(gp)            |     t9 = sym.imp.fprintf;[0m
                                             |     /* esilref: 'Interface &s doesn't support MAC addresses
' */
    0x004061b8 addiu a1, a1, -0x7d84         |     a1 += -0x7d84;
                                             |     if (v0 >= 0) {
    0x004061bc bltz v0, 0x4061d0             |         
    0x004061c0 lhu v1, 0x28(sp)              |         v1 = *(var_28h);
    0x004061c4 addiu v0, zero, 1             |         v0 = 1;
                                             |         if (v1 == v0) {
    0x004061c8 beq v1, v0, 0x4061e8          |             goto label_2;
                                             |         }
    0x004061cc nop                           |         
                                             |     }
    0x004061d0 lw v0, -0x7f6c(gp)            |     v0 = *((gp - 8155));
    0x004061d4 lw a0, (v0)                   |     a0 = *(v0);
                                             | label_1:
    0x004061d8 jalr t9                       |     t9 ();
    0x004061dc nop                           |     
    0x004061e0 addiu a0, zero, -1            |     a0 = -1;
    0x004061e4 lw gp, 0x10(sp)               |     gp = *(var_10h);
                                             | label_2:
    0x004061e8 lw ra, 0x40(sp)               |     ra = *(var_40h);
    0x004061ec move v0, a0                   |     v0 = a0;
    0x004061f0 lw s1, 0x3c(sp)               |     s1 = *(var_3ch);
    0x004061f4 lw s0, 0x38(sp)               |     s0 = *(var_38h);
    0x004061f8 addiu sp, sp, 0x48            |     
    0x004061fc jr ra                         |     return v0;
                                             | }
    ; assembly                               | /* r2dec pseudo code output */
                                             | /* /logs/firmware/unblob_extracted/firmware_extract/1180160-3904000.squashfs_v4_le_extract/bin/iwcontrol @ 0x4057dc */
                                             | #include <stdint.h>
                                             |  
    ; (fcn) sym.get_range_info ()            | void get_range_info () {
    0x004057dc lui gp, 5                     |     
    0x004057e0 addiu gp, gp, -0x474c         |     
    0x004057e4 addu gp, gp, t9               |     gp += t9;
    0x004057e8 addiu sp, sp, -0x4c0          |     
    0x004057ec sw ra, 0x4b8(sp)              |     *(var_4b8h) = ra;
    0x004057f0 sw s3, 0x4b4(sp)              |     *(var_4b4h) = s3;
    0x004057f4 sw s2, 0x4b0(sp)              |     *(var_4b0h) = s2;
    0x004057f8 sw s1, 0x4ac(sp)              |     *(var_4ach) = s1;
    0x004057fc sw s0, 0x4a8(sp)              |     *(var_4a8h) = s0;
    0x00405800 sw gp, 0x10(sp)               |     *(var_10h) = gp;
    0x00405804 lw t9, -0x7f10(gp)            |     t9 = sym.imp.strncpy;
    0x00405808 move s0, a0                   |     s0 = a0;
    0x0040580c move s2, a2                   |     s2 = a2;
    0x00405810 addiu a0, sp, 0x18            |     a0 = sp + 0x18;
